FECHAHORA,DEM
2015-05-16T21UTC+02:00,3016.028
2015-05-16T22UTC+02:00,2616.86
2015-05-16T23UTC+02:00,2394.811
2015-05-17T00UTC+02:00,2366.198
2015-05-17T01UTC+02:00,2271.782
2015-05-17T02UTC+02:00,2208.593
2015-05-17T03UTC+02:00,2168.809
2015-05-17T04UTC+02:00,2169.435
2015-05-17T05UTC+02:00,2239.892
2015-05-17T06UTC+02:00,2340.898
2015-05-17T07UTC+02:00,2508.66
2015-05-17T08UTC+02:00,2312.341
2015-05-17T09UTC+02:00,2743.455
2015-05-17T10UTC+02:00,3227.809
2015-05-17T11UTC+02:00,2917.37
2015-05-17T12UTC+02:00,2949.061
2015-05-17T13UTC+02:00,2923.786
2015-05-17T14UTC+02:00,2203.341
2015-05-17T15UTC+02:00,2414.041
2015-05-17T16UTC+02:00,2490.308
2015-05-17T17UTC+02:00,2629.288
2015-05-17T18UTC+02:00,2683.204
2015-05-17T19UTC+02:00,2662.423
2015-05-17T20UTC+02:00,2556.006
2015-05-17T21UTC+02:00,2484.782
2015-05-17T22UTC+02:00,2350.454
2015-05-17T23UTC+02:00,2161.029
2015-05-18T00UTC+02:00,2056.168
2015-05-18T01UTC+02:00,2041.35
2015-05-18T02UTC+02:00,2045.245
2015-05-18T03UTC+02:00,2089.037
2015-05-18T04UTC+02:00,2233.222
2015-05-18T05UTC+02:00,2414.154
2015-05-18T06UTC+02:00,2949.986
2015-05-18T07UTC+02:00,3568.091
2015-05-18T08UTC+02:00,4128.389
2015-05-18T09UTC+02:00,5034.81
2015-05-18T10UTC+02:00,5991.888
2015-05-18T11UTC+02:00,5592.818
2015-05-18T12UTC+02:00,5694.604
2015-05-18T13UTC+02:00,5365.887
2015-05-18T14UTC+02:00,4233.315
2015-05-18T15UTC+02:00,4523.166
2015-05-18T16UTC+02:00,4646.37
2015-05-18T17UTC+02:00,4823.021
2015-05-18T18UTC+02:00,4712.809
2015-05-18T19UTC+02:00,4487.712
2015-05-18T20UTC+02:00,4175.187
2015-05-18T21UTC+02:00,3462.837
2015-05-18T22UTC+02:00,2833.23
2015-05-18T23UTC+02:00,2514.047
2015-05-19T00UTC+02:00,2522.785
2015-05-19T01UTC+02:00,2454.048
2015-05-19T02UTC+02:00,2392.591
2015-05-19T03UTC+02:00,2342.321
2015-05-19T04UTC+02:00,2342.569
2015-05-19T05UTC+02:00,2487.982
2015-05-19T06UTC+02:00,2989.536
2015-05-19T07UTC+02:00,3605.468
2015-05-19T08UTC+02:00,4167.718
2015-05-19T09UTC+02:00,5061.985
2015-05-19T10UTC+02:00,5978.568
2015-05-19T11UTC+02:00,5552.188
2015-05-19T12UTC+02:00,5601.568
2015-05-19T13UTC+02:00,5224.832
2015-05-19T14UTC+02:00,4134.359
2015-05-19T15UTC+02:00,4389.508
2015-05-19T16UTC+02:00,4484.104
2015-05-19T17UTC+02:00,4599.671
2015-05-19T18UTC+02:00,4509.232
2015-05-19T19UTC+02:00,4324.437
2015-05-19T20UTC+02:00,4087.721
2015-05-19T21UTC+02:00,3373.325
2015-05-19T22UTC+02:00,2749.476
2015-05-19T23UTC+02:00,2443.105
2015-05-20T00UTC+02:00,2471.7
2015-05-20T01UTC+02:00,2403.573
2015-05-20T02UTC+02:00,2343.081
2015-05-20T03UTC+02:00,2295.544
2015-05-20T04UTC+02:00,2289.489
2015-05-20T05UTC+02:00,2444.234
2015-05-20T06UTC+02:00,2942.851
2015-05-20T07UTC+02:00,3518.919
2015-05-20T08UTC+02:00,4056.513
2015-05-20T09UTC+02:00,4935.234
2015-05-20T10UTC+02:00,5841.125
2015-05-20T11UTC+02:00,5413.786
2015-05-20T12UTC+02:00,5440.721
2015-05-20T13UTC+02:00,5057.42
2015-05-20T14UTC+02:00,4006.446
2015-05-20T15UTC+02:00,4238.062
2015-05-20T16UTC+02:00,4337.327
2015-05-20T17UTC+02:00,4455.019
2015-05-20T18UTC+02:00,4347.657
2015-05-20T19UTC+02:00,4173.816
2015-05-20T20UTC+02:00,3981.048
2015-05-20T21UTC+02:00,3331.709
2015-05-20T22UTC+02:00,2735.904
2015-05-20T23UTC+02:00,2441.962
2015-05-21T00UTC+02:00,2463.523
2015-05-21T01UTC+02:00,2390.542
2015-05-21T02UTC+02:00,2333.714
2015-05-21T03UTC+02:00,2287.106
2015-05-21T04UTC+02:00,2275.005
2015-05-21T05UTC+02:00,2418.839
2015-05-21T06UTC+02:00,2919.965
2015-05-21T07UTC+02:00,3504.708
2015-05-21T08UTC+02:00,4035.921
2015-05-21T09UTC+02:00,4888.189
2015-05-21T10UTC+02:00,5782.521
2015-05-21T11UTC+02:00,5364
2015-05-21T12UTC+02:00,5400.144
2015-05-21T13UTC+02:00,5032.833
2015-05-21T14UTC+02:00,3985.47
2015-05-21T15UTC+02:00,4224.615
2015-05-21T16UTC+02:00,4325.344
2015-05-21T17UTC+02:00,4447.84
2015-05-21T18UTC+02:00,4374.859
2015-05-21T19UTC+02:00,4195.522
2015-05-21T20UTC+02:00,3985.242
2015-05-21T21UTC+02:00,3349.533
2015-05-21T22UTC+02:00,2777.728
2015-05-21T23UTC+02:00,2478.336
2015-05-22T00UTC+02:00,2475.587
2015-05-22T01UTC+02:00,2399.496
2015-05-22T02UTC+02:00,2348.227
2015-05-22T03UTC+02:00,2291.334
2015-05-22T04UTC+02:00,2281.674
2015-05-22T05UTC+02:00,2439.455
2015-05-22T06UTC+02:00,2935.934
2015-05-22T07UTC+02:00,3503.06
2015-05-22T08UTC+02:00,4015.799
2015-05-22T09UTC+02:00,4867.204
2015-05-22T10UTC+02:00,5791.193
2015-05-22T11UTC+02:00,5380.717
2015-05-22T12UTC+02:00,5403.539
2015-05-22T13UTC+02:00,5037.348
2015-05-22T14UTC+02:00,3921.399
2015-05-22T15UTC+02:00,4103.914
2015-05-22T16UTC+02:00,4169.769
2015-05-22T17UTC+02:00,4285.493
2015-05-22T18UTC+02:00,4227.186
2015-05-22T19UTC+02:00,4097.021
2015-05-22T20UTC+02:00,3917.718
2015-05-22T21UTC+02:00,3296.057
2015-05-22T22UTC+02:00,2740.716
2015-05-22T23UTC+02:00,2465.579
2015-05-23T00UTC+02:00,2508.443
2015-05-23T01UTC+02:00,2411.44
2015-05-23T02UTC+02:00,2342.764
2015-05-23T03UTC+02:00,2313.702
2015-05-23T04UTC+02:00,2316.648
2015-05-23T05UTC+02:00,2357.186
2015-05-23T06UTC+02:00,2537.457
2015-05-23T07UTC+02:00,2939.001
2015-05-23T08UTC+02:00,2918.254
2015-05-23T09UTC+02:00,3563.969
2015-05-23T10UTC+02:00,4150.931
2015-05-23T11UTC+02:00,3809.127
2015-05-23T12UTC+02:00,3812.112
2015-05-23T13UTC+02:00,3547.182
2015-05-23T14UTC+02:00,2683.52
2015-05-23T15UTC+02:00,2886.381
2015-05-23T16UTC+02:00,2921.643
2015-05-23T17UTC+02:00,3260.072
2015-05-23T18UTC+02:00,3351.515
2015-05-23T19UTC+02:00,3344.946
2015-05-23T20UTC+02:00,3223.315
2015-05-23T21UTC+02:00,2961.451
2015-05-23T22UTC+02:00,2568.297
2015-05-23T23UTC+02:00,2355.143
2015-05-24T00UTC+02:00,2333.724
2015-05-24T01UTC+02:00,2244.677
2015-05-24T02UTC+02:00,2190.761
2015-05-24T03UTC+02:00,2158.692
2015-05-24T04UTC+02:00,2159.826
2015-05-24T05UTC+02:00,2231.453
2015-05-24T06UTC+02:00,2330.69
2015-05-24T07UTC+02:00,2513.981
2015-05-24T08UTC+02:00,2302.751
2015-05-24T09UTC+02:00,2703.164
2015-05-24T10UTC+02:00,3144.528
2015-05-24T11UTC+02:00,2857.471
2015-05-24T12UTC+02:00,2872.54
2015-05-24T13UTC+02:00,2827.097
2015-05-24T14UTC+02:00,2121.554
2015-05-24T15UTC+02:00,2298.402
2015-05-24T16UTC+02:00,2365.411
2015-05-24T17UTC+02:00,2487.889
2015-05-24T18UTC+02:00,2539.22
2015-05-24T19UTC+02:00,2533.712
2015-05-24T20UTC+02:00,2480.083
2015-05-24T21UTC+02:00,2403.461
2015-05-24T22UTC+02:00,2283.136
2015-05-24T23UTC+02:00,2117.688
2015-05-25T00UTC+02:00,2033.011
2015-05-25T01UTC+02:00,2011.477
2015-05-25T02UTC+02:00,2016.033
2015-05-25T03UTC+02:00,2055.518
2015-05-25T04UTC+02:00,2197.624
2015-05-25T05UTC+02:00,2383.762
2015-05-25T06UTC+02:00,2891.169
2015-05-25T07UTC+02:00,3503.914
2015-05-25T08UTC+02:00,4028.138
2015-05-25T09UTC+02:00,4909.125
2015-05-25T10UTC+02:00,5829.575
2015-05-25T11UTC+02:00,5390.33
2015-05-25T12UTC+02:00,5446.478
2015-05-25T13UTC+02:00,5108.517
2015-05-25T14UTC+02:00,4033.537
2015-05-25T15UTC+02:00,4286.39
2015-05-25T16UTC+02:00,4381.533
2015-05-25T17UTC+02:00,4533.656
2015-05-25T18UTC+02:00,4434.373
2015-05-25T19UTC+02:00,4257.38
2015-05-25T20UTC+02:00,4006.179
2015-05-25T21UTC+02:00,3331.404
2015-05-25T22UTC+02:00,2764.042
2015-05-25T23UTC+02:00,2468.561
2015-05-26T00UTC+02:00,2464.127
2015-05-26T01UTC+02:00,2404.245
2015-05-26T02UTC+02:00,2338.808
2015-05-26T03UTC+02:00,2295.339
2015-05-26T04UTC+02:00,2285.977
2015-05-26T05UTC+02:00,2439.36
2015-05-26T06UTC+02:00,2939.065
2015-05-26T07UTC+02:00,3535.567
2015-05-26T08UTC+02:00,4072.766
2015-05-26T09UTC+02:00,4949.999
2015-05-26T10UTC+02:00,5865.606
2015-05-26T11UTC+02:00,5467.975
2015-05-26T12UTC+02:00,5528.896
2015-05-26T13UTC+02:00,5180.046
2015-05-26T14UTC+02:00,4135.392
2015-05-26T15UTC+02:00,4386.451
2015-05-26T16UTC+02:00,4502.8
2015-05-26T17UTC+02:00,4640.176
2015-05-26T18UTC+02:00,4524.625
2015-05-26T19UTC+02:00,4319.74
2015-05-26T20UTC+02:00,4085.835
2015-05-26T21UTC+02:00,3390.179
2015-05-26T22UTC+02:00,2808.387
2015-05-26T23UTC+02:00,2504.834
2015-05-27T00UTC+02:00,2519.491
2015-05-27T01UTC+02:00,2438.456
2015-05-27T02UTC+02:00,2379.885
2015-05-27T03UTC+02:00,2332.78
2015-05-27T04UTC+02:00,2329.651
2015-05-27T05UTC+02:00,2471.373
2015-05-27T06UTC+02:00,2964.991
2015-05-27T07UTC+02:00,3560.355
2015-05-27T08UTC+02:00,4107.87
2015-05-27T09UTC+02:00,4988.669
2015-05-27T10UTC+02:00,5944.083
2015-05-27T11UTC+02:00,5541.103
2015-05-27T12UTC+02:00,5606.586
2015-05-27T13UTC+02:00,5263.697
2015-05-27T14UTC+02:00,4192.757
2015-05-27T15UTC+02:00,4462.509
2015-05-27T16UTC+02:00,4577.995
2015-05-27T17UTC+02:00,4708.906
2015-05-27T18UTC+02:00,4606.138
2015-05-27T19UTC+02:00,4404.057
2015-05-27T20UTC+02:00,4147.745
2015-05-27T21UTC+02:00,3422.544
2015-05-27T22UTC+02:00,2837.151
2015-05-27T23UTC+02:00,2545.845
2015-05-28T00UTC+02:00,2545.489
2015-05-28T01UTC+02:00,2467.528
2015-05-28T02UTC+02:00,2386.348
2015-05-28T03UTC+02:00,2350.602
2015-05-28T04UTC+02:00,2339.663
2015-05-28T05UTC+02:00,2486.41
2015-05-28T06UTC+02:00,2978.338
2015-05-28T07UTC+02:00,3581.911
2015-05-28T08UTC+02:00,4131.493
2015-05-28T09UTC+02:00,5039.448
2015-05-28T10UTC+02:00,6019.928
2015-05-28T11UTC+02:00,5633.41
2015-05-28T12UTC+02:00,5711.356
2015-05-28T13UTC+02:00,5386.314
2015-05-28T14UTC+02:00,4298.418
2015-05-28T15UTC+02:00,4581.353
2015-05-28T16UTC+02:00,4712.44
2015-05-28T17UTC+02:00,4843.969
2015-05-28T18UTC+02:00,4733.868
2015-05-28T19UTC+02:00,4513.176
2015-05-28T20UTC+02:00,4242.673
2015-05-28T21UTC+02:00,3493.255
2015-05-28T22UTC+02:00,2905.035
2015-05-28T23UTC+02:00,2594.417
2015-05-29T00UTC+02:00,2585.848
2015-05-29T01UTC+02:00,2495.188
2015-05-29T02UTC+02:00,2425.801
2015-05-29T03UTC+02:00,2367.142
2015-05-29T04UTC+02:00,2360.105
2015-05-29T05UTC+02:00,2496.289
2015-05-29T06UTC+02:00,2981.978
2015-05-29T07UTC+02:00,3564.164
2015-05-29T08UTC+02:00,4100.944
2015-05-29T09UTC+02:00,5004.727
2015-05-29T10UTC+02:00,5996.723
2015-05-29T11UTC+02:00,5604.456
2015-05-29T12UTC+02:00,5681.076
2015-05-29T13UTC+02:00,5323.802
2015-05-29T14UTC+02:00,4189.729
2015-05-29T15UTC+02:00,4388.691
2015-05-29T16UTC+02:00,4459.173
2015-05-29T17UTC+02:00,4550.26
2015-05-29T18UTC+02:00,4450.846
2015-05-29T19UTC+02:00,4292.85
2015-05-29T20UTC+02:00,4094.331
2015-05-29T21UTC+02:00,3397.022
2015-05-29T22UTC+02:00,2828.864
2015-05-29T23UTC+02:00,2554.269
2015-05-30T00UTC+02:00,2569.834
2015-05-30T01UTC+02:00,2465.357
2015-05-30T02UTC+02:00,2383.551
2015-05-30T03UTC+02:00,2346.564
2015-05-30T04UTC+02:00,2337.612
2015-05-30T05UTC+02:00,2375.979
2015-05-30T06UTC+02:00,2557.672
2015-05-30T07UTC+02:00,2961.362
2015-05-30T08UTC+02:00,2959.041
2015-05-30T09UTC+02:00,3634.486
2015-05-30T10UTC+02:00,4262.711
2015-05-30T11UTC+02:00,3952.129
2015-05-30T12UTC+02:00,3960.321
2015-05-30T13UTC+02:00,3710.832
2015-05-30T14UTC+02:00,2844.371
2015-05-30T15UTC+02:00,3040.777
2015-05-30T16UTC+02:00,3071.304
2015-05-30T17UTC+02:00,3414.628
2015-05-30T18UTC+02:00,3501.784
2015-05-30T19UTC+02:00,3492.29
2015-05-30T20UTC+02:00,3356.177
2015-05-30T21UTC+02:00,3025.09
2015-05-30T22UTC+02:00,2634.464
2015-05-30T23UTC+02:00,2414.925
2015-05-31T00UTC+02:00,2390.027
2015-05-31T01UTC+02:00,2291.022
2015-05-31T02UTC+02:00,2222.254
2015-05-31T03UTC+02:00,2183.3
2015-05-31T04UTC+02:00,2185.161
2015-05-31T05UTC+02:00,2252.725
2015-05-31T06UTC+02:00,2337.958
2015-05-31T07UTC+02:00,2521.072
2015-05-31T08UTC+02:00,2329.011
2015-05-31T09UTC+02:00,2767.385
2015-05-31T10UTC+02:00,3223.612
2015-05-31T11UTC+02:00,2958.875
2015-05-31T12UTC+02:00,2995.526
2015-05-31T13UTC+02:00,2971.075
2015-05-31T14UTC+02:00,2258.741
2015-05-31T15UTC+02:00,2441.783
2015-05-31T16UTC+02:00,2518.256
2015-05-31T17UTC+02:00,2660.561
2015-05-31T18UTC+02:00,2701.097
2015-05-31T19UTC+02:00,2692.394
2015-05-31T20UTC+02:00,2599.894
2015-05-31T21UTC+02:00,2485.413
2015-05-31T22UTC+02:00,2373.147
2015-05-31T23UTC+02:00,2191.26
2015-06-01T00UTC+02:00,2057.224
2015-06-01T01UTC+02:00,2035.375
2015-06-01T02UTC+02:00,2042.852
2015-06-01T03UTC+02:00,2090.885
2015-06-01T04UTC+02:00,2221.019
2015-06-01T05UTC+02:00,2411.563
2015-06-01T06UTC+02:00,2906.364
2015-06-01T07UTC+02:00,3472.45
2015-06-01T08UTC+02:00,4007.571
2015-06-01T09UTC+02:00,4900.709
2015-06-01T10UTC+02:00,5881.373
2015-06-01T11UTC+02:00,5474.968
2015-06-01T12UTC+02:00,5545.701
2015-06-01T13UTC+02:00,5204.172
2015-06-01T14UTC+02:00,4095.075
2015-06-01T15UTC+02:00,4327.094
2015-06-01T16UTC+02:00,4436.576
2015-06-01T17UTC+02:00,4629.896
2015-06-01T18UTC+02:00,4532.146
2015-06-01T19UTC+02:00,4345.946
2015-06-01T20UTC+02:00,4068.347
2015-06-01T21UTC+02:00,3401.413
2015-06-01T22UTC+02:00,2804.449
2015-06-01T23UTC+02:00,2495.112
2015-06-02T00UTC+02:00,2528.057
2015-06-02T01UTC+02:00,2452.436
2015-06-02T02UTC+02:00,2385.564
2015-06-02T03UTC+02:00,2340.643
2015-06-02T04UTC+02:00,2334.644
2015-06-02T05UTC+02:00,2487.955
2015-06-02T06UTC+02:00,3006.16
2015-06-02T07UTC+02:00,3636.641
2015-06-02T08UTC+02:00,4230.011
2015-06-02T09UTC+02:00,5160.013
2015-06-02T10UTC+02:00,6157.933
2015-06-02T11UTC+02:00,5794.469
2015-06-02T12UTC+02:00,5892.884
2015-06-02T13UTC+02:00,5547.58
2015-06-02T14UTC+02:00,4456.552
2015-06-02T15UTC+02:00,4723.562
2015-06-02T16UTC+02:00,4845.647
2015-06-02T17UTC+02:00,4995.295
2015-06-02T18UTC+02:00,4874.759
2015-06-02T19UTC+02:00,4643.251
2015-06-02T20UTC+02:00,4362.825
2015-06-02T21UTC+02:00,3582.538
2015-06-02T22UTC+02:00,2925.146
2015-06-02T23UTC+02:00,2590.069
2015-06-03T00UTC+02:00,2614.378
2015-06-03T01UTC+02:00,2530.737
2015-06-03T02UTC+02:00,2461.022
2015-06-03T03UTC+02:00,2411.118
2015-06-03T04UTC+02:00,2399.781
2015-06-03T05UTC+02:00,2553.163
2015-06-03T06UTC+02:00,3069.149
2015-06-03T07UTC+02:00,3687.872
2015-06-03T08UTC+02:00,4299.317
2015-06-03T09UTC+02:00,5230.264
2015-06-03T10UTC+02:00,6222.284
2015-06-03T11UTC+02:00,5873.248
2015-06-03T12UTC+02:00,5979.531
2015-06-03T13UTC+02:00,5642.374
2015-06-03T14UTC+02:00,4534.296
2015-06-03T15UTC+02:00,4792.605
2015-06-03T16UTC+02:00,4914.131
2015-06-03T17UTC+02:00,5053.038
2015-06-03T18UTC+02:00,4928.069
2015-06-03T19UTC+02:00,4682.636
2015-06-03T20UTC+02:00,4396.996
2015-06-03T21UTC+02:00,3624.492
2015-06-03T22UTC+02:00,2962.762
2015-06-03T23UTC+02:00,2646.95
2015-06-04T00UTC+02:00,2691.014
2015-06-04T01UTC+02:00,2583.592
2015-06-04T02UTC+02:00,2503.805
2015-06-04T03UTC+02:00,2444.329
2015-06-04T04UTC+02:00,2431.804
2015-06-04T05UTC+02:00,2568.385
2015-06-04T06UTC+02:00,3030.935
2015-06-04T07UTC+02:00,3529.614
2015-06-04T08UTC+02:00,4011.425
2015-06-04T09UTC+02:00,4904.32
2015-06-04T10UTC+02:00,5924.923
2015-06-04T11UTC+02:00,5566.264
2015-06-04T12UTC+02:00,5645.147
2015-06-04T13UTC+02:00,5330.873
2015-06-04T14UTC+02:00,4289.212
2015-06-04T15UTC+02:00,4530.971
2015-06-04T16UTC+02:00,4655.134
2015-06-04T17UTC+02:00,4793.156
2015-06-04T18UTC+02:00,4685.516
2015-06-04T19UTC+02:00,4512.482
2015-06-04T20UTC+02:00,4263.581
2015-06-04T21UTC+02:00,3529.407
2015-06-04T22UTC+02:00,2937.864
2015-06-04T23UTC+02:00,2645.155
2015-06-05T00UTC+02:00,2629.189
2015-06-05T01UTC+02:00,2545.412
2015-06-05T02UTC+02:00,2463.607
2015-06-05T03UTC+02:00,2402.196
2015-06-05T04UTC+02:00,2394.353
2015-06-05T05UTC+02:00,2542.899
2015-06-05T06UTC+02:00,3049.261
2015-06-05T07UTC+02:00,3641.91
2015-06-05T08UTC+02:00,4235.32
2015-06-05T09UTC+02:00,5179.319
2015-06-05T10UTC+02:00,6236.724
2015-06-05T11UTC+02:00,5868.892
2015-06-05T12UTC+02:00,5948.91
2015-06-05T13UTC+02:00,5605.976
2015-06-05T14UTC+02:00,4448.326
2015-06-05T15UTC+02:00,4636.783
2015-06-05T16UTC+02:00,4729.015
2015-06-05T17UTC+02:00,4865.705
2015-06-05T18UTC+02:00,4801.314
2015-06-05T19UTC+02:00,4626.499
2015-06-05T20UTC+02:00,4371.107
2015-06-05T21UTC+02:00,3599.04
2015-06-05T22UTC+02:00,2966.992
2015-06-05T23UTC+02:00,2669.582
2015-06-06T00UTC+02:00,2701.015
2015-06-06T01UTC+02:00,2566.378
2015-06-06T02UTC+02:00,2478.368
2015-06-06T03UTC+02:00,2434.534
2015-06-06T04UTC+02:00,2424.092
2015-06-06T05UTC+02:00,2473.192
2015-06-06T06UTC+02:00,2678.804
2015-06-06T07UTC+02:00,3078.842
2015-06-06T08UTC+02:00,3076.037
2015-06-06T09UTC+02:00,3778.967
2015-06-06T10UTC+02:00,4413.528
2015-06-06T11UTC+02:00,4135.384
2015-06-06T12UTC+02:00,4160.508
2015-06-06T13UTC+02:00,3918.601
2015-06-06T14UTC+02:00,3098.95
2015-06-06T15UTC+02:00,3291.019
2015-06-06T16UTC+02:00,3338.137
2015-06-06T17UTC+02:00,3703.005
2015-06-06T18UTC+02:00,3793.781
2015-06-06T19UTC+02:00,3782.488
2015-06-06T20UTC+02:00,3630.588
2015-06-06T21UTC+02:00,3263.78
2015-06-06T22UTC+02:00,2788.809
2015-06-06T23UTC+02:00,2567.544
2015-06-07T00UTC+02:00,2584.452
2015-06-07T01UTC+02:00,2469.999
2015-06-07T02UTC+02:00,2401.41
2015-06-07T03UTC+02:00,2351.955
2015-06-07T04UTC+02:00,2347.212
2015-06-07T05UTC+02:00,2400.013
2015-06-07T06UTC+02:00,2486.882
2015-06-07T07UTC+02:00,2669.411
2015-06-07T08UTC+02:00,2431.668
2015-06-07T09UTC+02:00,2861.43
2015-06-07T10UTC+02:00,3339.905
2015-06-07T11UTC+02:00,3107.478
2015-06-07T12UTC+02:00,3138.03
2015-06-07T13UTC+02:00,3125.944
2015-06-07T14UTC+02:00,2464.529
2015-06-07T15UTC+02:00,2649.711
2015-06-07T16UTC+02:00,2727.95
2015-06-07T17UTC+02:00,2863.375
2015-06-07T18UTC+02:00,2904.099
2015-06-07T19UTC+02:00,2883.1
2015-06-07T20UTC+02:00,2792.88
2015-06-07T21UTC+02:00,2704.45
2015-06-07T22UTC+02:00,2543.501
2015-06-07T23UTC+02:00,2334.877
2015-06-08T00UTC+02:00,2178.328
2015-06-08T01UTC+02:00,2144.594
2015-06-08T02UTC+02:00,2151.634
2015-06-08T03UTC+02:00,2186.328
2015-06-08T04UTC+02:00,2328.013
2015-06-08T05UTC+02:00,2519.481
2015-06-08T06UTC+02:00,3075.773
2015-06-08T07UTC+02:00,3761.653
2015-06-08T08UTC+02:00,4417.51
2015-06-08T09UTC+02:00,5443.445
2015-06-08T10UTC+02:00,6526.568
2015-06-08T11UTC+02:00,6140.794
2015-06-08T12UTC+02:00,6251.072
2015-06-08T13UTC+02:00,5886.939
2015-06-08T14UTC+02:00,4666.239
2015-06-08T15UTC+02:00,4916.447
2015-06-08T16UTC+02:00,5006.921
2015-06-08T17UTC+02:00,5191.486
2015-06-08T18UTC+02:00,5052.084
2015-06-08T19UTC+02:00,4812.699
2015-06-08T20UTC+02:00,4443.04
2015-06-08T21UTC+02:00,3643.917
2015-06-08T22UTC+02:00,2988.679
2015-06-08T23UTC+02:00,2657.172
2015-06-09T00UTC+02:00,2674.26
2015-06-09T01UTC+02:00,2584.944
2015-06-09T02UTC+02:00,2499.636
2015-06-09T03UTC+02:00,2444.128
2015-06-09T04UTC+02:00,2449.287
2015-06-09T05UTC+02:00,2598.687
2015-06-09T06UTC+02:00,3123.271
2015-06-09T07UTC+02:00,3765.212
2015-06-09T08UTC+02:00,4401.2
2015-06-09T09UTC+02:00,5370.834
2015-06-09T10UTC+02:00,6398.733
2015-06-09T11UTC+02:00,6019.642
2015-06-09T12UTC+02:00,6108.309
2015-06-09T13UTC+02:00,5753.275
2015-06-09T14UTC+02:00,4622.303
2015-06-09T15UTC+02:00,4870.87
2015-06-09T16UTC+02:00,4995.438
2015-06-09T17UTC+02:00,5084.221
2015-06-09T18UTC+02:00,4944.377
2015-06-09T19UTC+02:00,4695.304
2015-06-09T20UTC+02:00,4414.46
2015-06-09T21UTC+02:00,3630.35
2015-06-09T22UTC+02:00,2963.207
2015-06-09T23UTC+02:00,2640.133
2015-06-10T00UTC+02:00,2656.195
2015-06-10T01UTC+02:00,2576.212
2015-06-10T02UTC+02:00,2497.477
2015-06-10T03UTC+02:00,2444.786
2015-06-10T04UTC+02:00,2444.485
2015-06-10T05UTC+02:00,2596.505
2015-06-10T06UTC+02:00,3125.385
2015-06-10T07UTC+02:00,3791.366
2015-06-10T08UTC+02:00,4440.566
2015-06-10T09UTC+02:00,5396.012
2015-06-10T10UTC+02:00,6425.19
2015-06-10T11UTC+02:00,6044.018
2015-06-10T12UTC+02:00,6123.818
2015-06-10T13UTC+02:00,5740.143
2015-06-10T14UTC+02:00,4588.561
2015-06-10T15UTC+02:00,4807.963
2015-06-10T16UTC+02:00,4912.679
2015-06-10T17UTC+02:00,5054.875
2015-06-10T18UTC+02:00,4919.705
2015-06-10T19UTC+02:00,4684.68
2015-06-10T20UTC+02:00,4407.152
2015-06-10T21UTC+02:00,3628.313
2015-06-10T22UTC+02:00,2959.686
2015-06-10T23UTC+02:00,2648.934
2015-06-11T00UTC+02:00,2671.319
2015-06-11T01UTC+02:00,2578.384
2015-06-11T02UTC+02:00,2511.511
2015-06-11T03UTC+02:00,2452.728
2015-06-11T04UTC+02:00,2445.886
2015-06-11T05UTC+02:00,2597.416
2015-06-11T06UTC+02:00,3103.551
2015-06-11T07UTC+02:00,3761.6
2015-06-11T08UTC+02:00,4393.68
2015-06-11T09UTC+02:00,5356.046
2015-06-11T10UTC+02:00,6371.679
2015-06-11T11UTC+02:00,5945.93
2015-06-11T12UTC+02:00,5979.831
2015-06-11T13UTC+02:00,5575.971
2015-06-11T14UTC+02:00,4423.067
2015-06-11T15UTC+02:00,4626.67
2015-06-11T16UTC+02:00,4720.093
2015-06-11T17UTC+02:00,4848.867
2015-06-11T18UTC+02:00,4732.77
2015-06-11T19UTC+02:00,4524.198
2015-06-11T20UTC+02:00,4274.423
2015-06-11T21UTC+02:00,3536.115
2015-06-11T22UTC+02:00,2895.359
2015-06-11T23UTC+02:00,2584.481
2015-06-12T00UTC+02:00,2572.606
2015-06-12T01UTC+02:00,2479.969
2015-06-12T02UTC+02:00,2416.554
2015-06-12T03UTC+02:00,2361.903
2015-06-12T04UTC+02:00,2350.489
2015-06-12T05UTC+02:00,2498.768
2015-06-12T06UTC+02:00,3016.389
2015-06-12T07UTC+02:00,3645.919
2015-06-12T08UTC+02:00,4243.328
2015-06-12T09UTC+02:00,5151.813
2015-06-12T10UTC+02:00,6132.635
2015-06-12T11UTC+02:00,5771.843
2015-06-12T12UTC+02:00,5828.544
2015-06-12T13UTC+02:00,5449.584
2015-06-12T14UTC+02:00,4282.911
2015-06-12T15UTC+02:00,4428.909
2015-06-12T16UTC+02:00,4504.548
2015-06-12T17UTC+02:00,4623.229
2015-06-12T18UTC+02:00,4542.018
2015-06-12T19UTC+02:00,4391.713
2015-06-12T20UTC+02:00,4181.049
2015-06-12T21UTC+02:00,3465.061
2015-06-12T22UTC+02:00,2873.328
2015-06-12T23UTC+02:00,2583.211
2015-06-13T00UTC+02:00,2603.474
2015-06-13T01UTC+02:00,2483.55
2015-06-13T02UTC+02:00,2395.052
2015-06-13T03UTC+02:00,2367.392
2015-06-13T04UTC+02:00,2361.124
2015-06-13T05UTC+02:00,2403.813
2015-06-13T06UTC+02:00,2610.933
2015-06-13T07UTC+02:00,3018.059
2015-06-13T08UTC+02:00,3034.299
2015-06-13T09UTC+02:00,3683.054
2015-06-13T10UTC+02:00,4279.23
2015-06-13T11UTC+02:00,4001.173
2015-06-13T12UTC+02:00,3978.171
2015-06-13T13UTC+02:00,3691.461
2015-06-13T14UTC+02:00,2879.497
